SVCCD,Description,CPT,Gross Charge,As of Date,DISCOUNTED CASH PRICE INPATIENT,DISCOUNTED CASH PRICE OUTPATIENT,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,BCBSAL TOTAL (IP & OP),BCBSAL - CHS EEs,UHC,AETNA,CIGNA,VIVA HEALTH,HUMANA,HUMANA MCR,BCBSAL MCR,UHC MCR,CIGNA HEALTHSPRING MCR,AETNA/COVENTRY MCR,MULTIPLAN
SURG,Partial removal finger bone,26235," 30,971 ",1/15/2022,6504.00765,10840.01275,2013.145225,4862.520005,2632.574525,2198.974015,3190.060895,4181.147775,3159.08943,4862.520005,4397.94803,2044.11669,2106.05962,2044.11669,2013.145225,2106.05962,2013.145225
SURG,Partial removal finger bone,26236," 32,521 ",1/15/2022,6829.3666,11382.27767,2113.851567,5105.764553,2764.267433,2308.976327,3349.641713,4390.3071,3317.12092,5105.764553,4617.952653,2146.37236,2211.413947,2146.37236,2113.851567,2211.413947,2113.851567
SURG,Removal of implant from hand,26320," 33,131 ",1/15/2022,6957.48165,11595.80275,2153.506225,5201.545805,2816.123525,2352.291415,3412.479095,4472.666775,3379.34823,5201.545805,4704.58283,2186.63709,2252.89882,2186.63709,2153.506225,2252.89882,2153.506225
SURG,Manipulate finger w/anesth,26340," 66,962 ",1/15/2022,14061.9402,23436.567,4352.5053,10512.97434,5691.7377,4754.27502,6897.04686,9039.8187,6830.08524,10512.97434,9508.55004,4419.46692,4553.39016,4419.46692,4352.5053,4553.39016,4352.5053
SURG,Repair finger/hand tendon,26350," 58,587 ",1/15/2022,12303.3274,20505.54567,3808.172767,9198.201913,4979.918233,4159.696407,6034.489153,7909.2819,5975.90188,9198.201913,8319.392813,3866.76004,3983.934587,3866.76004,3808.172767,3983.934587,3808.172767
SURG,Repair finger/hand tendon,26356," 47,547 ",1/15/2022,9984.825375,16641.37563,3090.541188,7464.845638,4041.476938,3375.821913,4897.319113,6418.816313,4849.772325,7464.845638,6751.643825,3138.087975,3233.18155,3138.087975,3090.541188,3233.18155,3090.541188
SURG,Repair finger/hand tendon,26370," 40,427 ",1/15/2022,8489.5818,14149.303,2627.7277,6346.97306,3436.2593,2870.28718,4163.93774,5457.5883,4123.51116,6346.97306,5740.57436,2668.15428,2749.00744,2668.15428,2627.7277,2749.00744,2627.7277
SURG,Repair hand tendon,26410," 54,786 ",1/15/2022,11505.0383,19175.06383,3561.083283,8601.385777,4656.801217,3889.798663,5642.947357,7396.09605,5588.16146,8601.385777,7779.597327,3615.86918,3725.440973,3615.86918,3561.083283,3725.440973,3561.083283
SURG,Repair finger tendon,26418," 48,536 ",1/15/2022,10192.50645,16987.51075,3154.823425,7620.111965,4125.538325,3446.037895,4999.181735,6552.325575,4950.64599,7620.111965,6892.07579,3203.35917,3300.43066,3203.35917,3154.823425,3300.43066,3154.823425
SURG,Repair finger/hand tendon,26426," 31,460 ",1/15/2022,6606.5433,11010.9055,2044.88245,4939.17761,2674.07705,2233.64083,3240.35219,4247.06355,3208.89246,4939.17761,4467.28166,2076.34218,2139.26164,2076.34218,2044.88245,2139.26164,2044.88245
SURG,Repair finger tendon,26432," 26,896 ",1/15/2022,5648.1285,9413.5475,1748.23025,4222.64845,2286.14725,1909.60535,2770.27255,3630.93975,2743.3767,4222.64845,3819.2107,1775.1261,1828.9178,1775.1261,1748.23025,1828.9178,1748.23025
SURG,Realignment of tendons,26437," 36,051 ",1/15/2022,7570.6743,12617.7905,2343.30395,5659.98031,3064.32055,2559.60893,3713.23549,4866.86205,3677.18466,5659.98031,5119.21786,2379.35478,2451.45644,2379.35478,2343.30395,2451.45644,2343.30395
SURG,Release palm/finger tendon,26440," 72,602 ",1/15/2022,15246.3703,25410.61717,4719.114617,11398.47684,6171.149883,5154.725197,7477.981623,9801.23805,7405.37986,11398.47684,10309.45039,4791.71638,4936.919907,4791.71638,4719.114617,4936.919907,4719.114617
SURG,Release palm & finger tendon,26442," 86,656 ",1/15/2022,18197.8104,30329.684,5632.6556,13605.02968,7365.7804,6152.59304,8925.59272,11698.5924,8838.93648,13605.02968,12305.18608,5719.31184,5892.62432,5719.31184,5632.6556,5892.62432,5632.6556
SURG,Release hand/finger tendon,26445," 40,543 ",1/15/2022,8514.0006,14190.001,2635.2859,6365.22902,3446.1431,2878.54306,4175.91458,5473.2861,4135.37172,6365.22902,5757.08612,2675.82876,2756.91448,2675.82876,2635.2859,2756.91448,2635.2859
SURG,Fusion of finger tendons,26471," 35,301 ",1/15/2022,7413.1554,12355.259,2294.5481,5542.21618,3000.5629,2506.35254,3635.97622,4765.5999,3600.67548,5542.21618,5012.70508,2329.84884,2400.45032,2329.84884,2294.5481,2400.45032,2294.5481
SURG,Lengthening of hand tendon,26478," 38,793 ",1/15/2022,8146.6077,13577.6795,2521.56905,6090.55909,3297.43645,2754.32927,3995.71711,5237.10495,3956.92374,6090.55909,5508.65854,2560.36242,2637.94916,2560.36242,2521.56905,2637.94916,2521.56905
SURG,Transplant hand tendon,26480," 57,244 ",1/15/2022,12021.2505,20035.4175,3720.86325,8987.31585,4865.74425,4064.32755,5896.13715,7727.94675,5838.8931,8987.31585,8128.6551,3778.1073,3892.5954,3778.1073,3720.86325,3892.5954,3720.86325
SURG,Transplant/graft hand tendon,26483," 49,189 ",1/15/2022,10329.68475,17216.14125,3197.283375,7722.669075,4181.062875,3492.417225,5066.464425,6640.511625,5017.27545,7722.669075,6984.83445,3246.47235,3344.8503,3246.47235,3197.283375,3344.8503,3197.283375
SURG,Release knuckle contracture,26520," 44,076 ",1/15/2022,9256.019325,15426.69888,2864.958363,6919.976353,3746.484013,3129.416058,4539.857098,5950.298138,4495.780815,6919.976353,6258.832115,2909.034645,2997.18721,2909.034645,2864.958363,2997.18721,2864.958363
SURG,Release finger contracture,26525," 45,535 ",1/15/2022,9562.4292,15937.382,2959.799514,7149.054211,3870.507057,3233.011777,4690.143846,6147.275914,4644.608469,7149.054211,6466.023554,3005.334891,3096.405646,3005.334891,2959.799514,3096.405646,2959.799514
SURG,Revise knuckle with implant,26531," 68,728 ",1/15/2022,14432.81574,24054.6929,4467.30011,10790.24796,5841.85399,4879.666274,7078.952482,9278.23869,7010.224788,10790.24796,9759.332548,4536.027804,4673.483192,4536.027804,4467.30011,4673.483192,4467.30011
SURG,Revise finger joint,26535," 45,627 ",1/15/2022,9581.7414,15969.569,2965.7771,7163.49238,3878.3239,3239.54114,4699.61602,6159.6909,4653.98868,7163.49238,6479.08228,3011.40444,3102.65912,3011.40444,2965.7771,3102.65912,2965.7771
SURG,Repair hand joint,26540," 55,008 ",1/15/2022,11551.58172,19252.6362,3575.48958,8636.182524,4675.64022,3905.534772,5665.775796,7426.01682,5610.768264,8636.182524,7811.069544,3630.497112,3740.512176,3630.497112,3575.48958,3740.512176,3575.48958
SURG,Repair hand joint with graft,26542," 43,318 ",1/15/2022,9096.7317,15161.2195,2815.65505,6800.88989,3682.01045,3075.56167,4461.73031,5847.89895,4418.41254,6800.88989,6151.12334,2858.97282,2945.60836,2858.97282,2815.65505,2945.60836,2815.65505
SURG,Repair nonunion hand,26546," 51,125 ",1/15/2022,10736.1954,17893.659,3323.1081,8026.58418,4345.6029,3629.85654,5265.84822,6901.8399,5214.72348,8026.58418,7259.71308,3374.23284,3476.48232,3374.23284,3323.1081,3476.48232,3323.1081
SURG,Reconstruct extra finger,26587," 54,626 ",1/15/2022,11471.4999,19119.1665,3550.70235,8576.31183,4643.22615,3878.45949,5626.49757,7374.53565,5571.87138,8576.31183,7756.91898,3605.32854,3714.58092,3605.32854,3550.70235,3714.58092,3550.70235
SURG,Treat metacarpal fracture,26607," 35,811 ",1/15/2022,7520.4066,12534.011,2327.7449,5622.39922,3043.9741,2542.61366,3688.58038,4834.5471,3652.76892,5622.39922,5085.22732,2363.55636,2435.17928,2363.55636,2327.7449,2435.17928,2327.7449
SURG,Treat metacarpal fracture,26608," 75,621 ",1/15/2022,15880.5031,26467.50517,4915.393817,11872.5666,6427.822683,5369.122477,7789.008663,10208.89485,7713.38722,11872.5666,10738.24495,4991.01526,5142.258147,4991.01526,4915.393817,5142.258147,4915.393817
SURG,Treat metacarpal fracture,26615," 64,528 ",1/15/2022,13550.89213,22584.82022,4194.323756,10130.90507,5484.884911,4581.492102,6646.389951,8711.2878,6581.861893,10130.90507,9162.984204,4258.851813,4387.907929,4258.851813,4194.323756,4387.907929,4194.323756
SURG,Treat thumb dislocation,26641," 6,544 ",1/15/2022,1374.2526,2290.421,425.3639,1027.41742,556.2451,464.62826,674.03818,883.4481,667.49412,1027.41742,929.25652,431.90796,444.99608,431.90796,425.3639,444.99608,425.3639
SURG,Treat thumb fracture,26650," 32,129 ",1/15/2022,6747.006,11245.01,2088.359,5044.1902,2730.931,2281.1306,3309.2458,4337.361,3277.1172,5044.1902,4562.2612,2120.4876,2184.7448,2120.4876,2088.359,2184.7448,2088.359
SURG,Treat thumb fracture,26665," 60,328 ",1/15/2022,12668.9514,21114.919,3921.3421,9471.54938,5127.9089,4283.31214,6213.81902,8144.3259,6153.49068,9471.54938,8566.62428,3981.67044,4102.32712,3981.67044,3921.3421,4102.32712,3921.3421
SURG,Treat knuckle dislocation,26700," 3,940 ",1/15/2022,827.3594,1378.932333,256.0874333,618.5496467,334.8835667,279.7262733,405.8000867,531.8739,401.86028,618.5496467,559.4525467,260.02724,267.9068533,260.02724,256.0874333,267.9068533,256.0874333
SURG,Treat knuckle dislocation,26705," 35,390 ",1/15/2022,7432.0029,12386.6715,2300.38185,5556.30693,3008.19165,2512.72479,3645.22047,4777.71615,3609.82998,5556.30693,5025.44958,2335.77234,2406.55332,2335.77234,2300.38185,2406.55332,2300.38185
SURG,Treat knuckle dislocation,26715," 31,117 ",1/15/2022,6534.5532,10890.922,2022.5998,4885.35644,2644.9382,2209.30132,3205.04276,4200.7842,3173.92584,4885.35644,4418.60264,2053.71672,2115.95056,2053.71672,2022.5998,2115.95056,2022.5998
SURG,Treat finger fracture each,26725," 25,873 ",1/15/2022,5433.2838,9055.473,1681.7307,4062.02646,2199.1863,1836.96738,2664.89634,3492.8253,2639.02356,4062.02646,3673.93476,1707.60348,1759.34904,1707.60348,1681.7307,1759.34904,1681.7307
SURG,Treat finger fracture each,26727," 34,416 ",1/15/2022,7227.3712,12045.61867,2237.043467,5403.320373,2925.364533,2443.539787,3544.853493,4646.1672,3510.43744,5403.320373,4887.079573,2271.45952,2340.291627,2271.45952,2237.043467,2340.291627,2237.043467
SURG,Treat finger fracture each,26735," 56,624 ",1/15/2022,11891.03953,19818.39922,3680.559856,8889.967651,4813.039811,4020.303842,5832.271771,7644.2397,5775.647773,8889.967651,8040.607684,3737.183853,3850.431849,3737.183853,3680.559856,3850.431849,3680.559856
SURG,Treat finger fracture each,26746," 50,058 ",1/15/2022,10512.19365,17520.32275,3253.774225,7859.116205,4254.935525,3554.122615,5155.980695,6757.838775,5105.92263,7859.116205,7108.24523,3303.83229,3403.94842,3303.83229,3253.774225,3403.94842,3253.774225
SURG,Treat finger fracture each,26755," 13,654 ",1/15/2022,2867.38725,4778.97875,887.524625,2143.713325,1160.609125,969.449975,1406.385175,1843.320375,1392.73095,2143.713325,1938.89995,901.17885,928.4873,901.17885,887.524625,928.4873,887.524625
SURG,Pin finger fracture each,26756," 31,868 ",1/15/2022,6692.1813,11153.6355,2071.38945,5003.20221,2708.74005,2262.59463,3282.35559,4302.11655,3250.48806,5003.20221,4525.18926,2103.25698,2166.99204,2103.25698,2071.38945,2166.99204,2071.38945
SURG,Treat finger fracture each,26765," 40,075 ",1/15/2022,8415.6625,14026.10417,2604.847917,6291.709583,3406.339583,2845.295417,4127.682083,5410.06875,4087.6075,6291.709583,5690.590833,2644.9225,2725.071667,2644.9225,2604.847917,2725.071667,2604.847917
SURG,Treat finger dislocation,26770," 9,005 ",1/15/2022,1891.00758,3151.6793,585.31187,1413.753286,765.40783,639.340658,927.494194,1215.64773,918.489396,1413.753286,1278.681316,594.316668,612.326264,594.316668,585.31187,612.326264,585.31187
SURG,Treat finger dislocation,26775," 9,124 ",1/15/2022,1916.0106,3193.351,593.0509,1432.44602,775.5281,647.79406,939.75758,1231.7211,930.63372,1432.44602,1295.58812,602.17476,620.42248,602.17476,593.0509,620.42248,593.0509
SURG,Treat finger dislocation,26785," 35,310 ",1/15/2022,7415.1231,12358.5385,2295.15715,5543.68727,3001.35935,2507.01781,3636.94133,4766.86485,3601.63122,5543.68727,5014.03562,2330.46726,2401.08748,2330.46726,2295.15715,2401.08748,2295.15715
SURG,Fusion of thumb,26841," 65,997 ",1/15/2022,13859.412,23099.02,4289.818,10361.5604,5609.762,4685.8012,6797.7116,8909.622,6731.7144,10361.5604,9371.6024,4355.8152,4487.8096,4355.8152,4289.818,4487.8096,4289.818
SURG,Thumb fusion with graft,26842," 61,474 ",1/15/2022,12909.4917,21515.8195,3995.79505,9651.38189,5225.27045,4364.63767,6331.79831,8298.95895,6270.32454,9651.38189,8729.27534,4057.26882,4180.21636,4057.26882,3995.79505,4180.21636,3995.79505
SURG,Fusion of knuckle,26850," 74,268 ",1/15/2022,15596.3829,25993.9715,4827.45185,11660.15293,6312.82165,5273.06279,7649.65447,10026.24615,7575.38598,11660.15293,10546.12558,4901.72034,5050.25732,4901.72034,4827.45185,5050.25732,4827.45185
SURG,Fusion of finger joint,26860," 67,649 ",1/15/2022,14206.35968,23677.26614,4397.206568,10620.9451,5750.193205,4803.102559,6967.881177,9132.659795,6900.231845,10620.9451,9606.205118,4464.8559,4600.154564,4464.8559,4397.206568,4600.154564,4397.206568
SURG,Fusion of finger jnt add-on,26861," 110,618 ",1/15/2022,23229.7548,38716.258,7190.1622,17367.00716,9402.5198,7853.86948,11393.64164,14933.4138,11283.02376,17367.00716,15707.73896,7300.78008,7522.01584,7300.78008,7190.1622,7522.01584,7190.1622
SURG,Fusion/graft of finger joint,26862," 70,905 ",1/15/2022,14889.9576,24816.596,4608.7964,11132.01592,6026.8876,5034.22376,7303.16968,9572.1156,7232.26512,11132.01592,10068.44752,4679.70096,4821.51008,4679.70096,4608.7964,4821.51008,4608.7964
SURG,Amputation of finger/thumb,26951," 36,378 ",1/15/2022,7639.45455,12732.42425,2364.593075,5711.401735,3092.160175,2582.863205,3746.970565,4911.077925,3710.59221,5711.401735,5165.72641,2400.97143,2473.72814,2400.97143,2364.593075,2473.72814,2364.593075
SURG,Amputation of finger/thumb,26952," 34,821 ",1/15/2022,7312.473,12187.455,2263.3845,5466.9441,2959.8105,2472.3123,3586.5939,4700.8755,3551.7726,5466.9441,4944.6246,2298.2058,2367.8484,2298.2058,2263.3845,2367.8484,2263.3845
SURG,Drainage of pelvis lesion,26990," 36,617 ",1/15/2022,7689.57,12815.95,2380.105,5748.869,3112.445,2599.807,3771.551,4943.295,3734.934,5748.869,5199.614,2416.722,2489.956,2416.722,2380.105,2489.956,2380.105
SURG,Exc hip pelvis les sc 3 cm/>,27043," 36,592 ",1/15/2022,7684.24755,12807.07925,2378.457575,5744.889835,3110.290675,2598.007505,3768.940465,4939.873425,3732.34881,5744.889835,5196.01501,2415.04923,2488.23254,2415.04923,2378.457575,2488.23254,2378.457575
SURG,Remove hip bone les super,27065," 16,570 ",1/15/2022,3479.7252,5799.542,1077.0578,2601.50884,1408.4602,1176.47852,1706.72236,2236.9662,1690.15224,2601.50884,2352.95704,1093.62792,1126.76816,1093.62792,1077.0578,1126.76816,1077.0578
SURG,Removal of tail bone,27080," 46,239 ",1/15/2022,9710.2306,16183.71767,3005.547567,7259.553353,3930.331433,3282.982727,4762.636913,6242.2911,4716.39772,7259.553353,6565.965453,3051.78676,3144.265147,3051.78676,3005.547567,3144.265147,3005.547567
SURG,Injection for hip x-ray,27093," 16,715 ",1/15/2022,3510.23435,5850.390583,1086.501108,2624.318062,1420.809142,1186.793518,1721.686372,2256.579225,1704.97097,2624.318062,2373.587037,1103.21651,1136.647313,1103.21651,1086.501108,1136.647313,1086.501108
SURG,Inject sacroiliac joint,27096," 15,260 ",1/15/2022,3204.643909,5341.073182,991.9135909,2395.852827,1297.117773,1083.474845,1571.801536,2060.128227,1556.541327,2395.852827,2166.949691,1007.1738,1037.694218,1007.1738,991.9135909,1037.694218,991.9135909
SURG,Total hip arthroplasty,27130," 131,377 ",1/15/2022,27589.16073,45981.93456,8539.502132,20626.18207,11167.04125,9327.763867,13531.82646,17735.88904,13400.4495,20626.18207,18655.52773,8670.879088,8933.632999,8670.879088,8539.502132,8933.632999,8539.502132
SURG,Revise hip joint replacement,27134," 135,903 ",1/15/2022,28539.5355,47565.8925,8833.66575,21336.70035,11551.71675,9649.08105,13997.96265,18346.84425,13862.0601,21336.70035,19298.1621,8969.5683,9241.3734,8969.5683,8833.66575,9241.3734,8833.66575
SURG,Revise hip joint replacement,27137," 105,210 ",1/15/2022,22094.016,36823.36,6838.624,16517.9072,8942.816,7469.8816,10836.5888,14203.296,10731.3792,16517.9072,14939.7632,6943.8336,7154.2528,6943.8336,6838.624,7154.2528,6838.624
SURG,Revise hip joint replacement,27138," 208,901 ",1/15/2022,43869.1092,73115.182,13578.5338,32797.38164,17756.5442,14831.93692,21516.75356,28201.5702,21307.85304,32797.38164,29663.87384,13787.43432,14205.23536,13787.43432,13578.5338,14205.23536,13578.5338
SURG,Treat hip dislocation,27252," 10,422 ",1/15/2022,2188.662,3647.77,677.443,1636.2854,885.887,739.9762,1073.4866,1406.997,1063.0644,1636.2854,1479.9524,687.8652,708.7096,687.8652,677.443,708.7096,677.443
SURG,Treat hip dislocation,27265," 10,534 ",1/15/2022,2212.2273,3687.0455,684.7370214,1653.903267,895.4253357,747.9435157,1085.044819,1422.146121,1074.510403,1653.903267,1495.887031,695.2714371,716.3402686,695.2714371,684.7370214,716.3402686,684.7370214
SURG,Treat hip dislocation,27266," 28,195 ",1/15/2022,5920.867575,9868.112625,1832.649488,4426.553378,2396.541638,2001.817133,2904.044573,3806.272013,2875.849965,4426.553378,4003.634265,1860.844095,1917.23331,1860.844095,1832.649488,1917.23331,1832.649488
SURG,Arthrodesis sacroiliac joint,27279," 190,256 ",1/15/2022,39953.67915,66589.46525,12366.61498,29870.13156,16171.72728,13508.14867,19596.32835,25684.50803,19406.07273,29870.13156,27016.29733,12556.87059,12937.38182,12556.87059,12366.61498,12937.38182,12366.61498
SURG,Fusion of sacroiliac joint,27280," 143,083 ",1/15/2022,30047.5266,50079.211,9300.4249,22464.10322,12162.0941,10158.92566,14737.59638,19316.2671,14594.51292,22464.10322,20317.85132,9443.50836,9729.67528,9443.50836,9300.4249,9729.67528,9300.4249
SURG,Drain thigh/knee lesion,27301," 40,249 ",1/15/2022,8452.3362,14087.227,2616.1993,6319.12754,3421.1837,2857.69462,4145.66966,5433.6447,4105.42044,6319.12754,5715.38924,2656.44852,2736.94696,2656.44852,2616.1993,2736.94696,2616.1993
SURG,Exc thigh/knee tum deep <5cm,27328," 41,636 ",1/15/2022,8743.5159,14572.5265,2706.32635,6536.81903,3539.04215,2956.14109,4288.48637,5620.83165,4246.85058,6536.81903,5912.28218,2747.96214,2831.23372,2747.96214,2706.32635,2831.23372,2706.32635
SURG,Explore/treat knee joint,27331," 41,618 ",1/15/2022,8739.72435,14566.20725,2705.152775,6533.984395,3537.507475,2954.859185,4286.626705,5618.394225,4245.00897,6533.984395,5909.71837,2746.77051,2830.00598,2746.77051,2705.152775,2830.00598,2705.152775
SURG,Exc thigh/knee les sc 3 cm/>,27337," 48,151 ",1/15/2022,10111.65015,16852.75025,3129.796475,7559.662255,4092.810775,3418.700765,4959.523645,6500.346525,4911.37293,7559.662255,6837.40153,3177.94719,3274.24862,3177.94719,3129.796475,3274.24862,3129.796475
SURG,Exc thigh/knee tum dep 5cm/>,27339," 33,190 ",1/15/2022,6969.81705,11616.36175,2157.324325,5210.767985,2821.116425,2356.461955,3418.529315,4480.596675,3385.33971,5210.767985,4712.92391,2190.51393,2256.89314,2190.51393,2157.324325,2256.89314,2157.324325
SURG,Removal of kneecap bursa,27340," 38,179 ",1/15/2022,8017.55745,13362.59575,2481.624925,5994.078665,3245.201825,2710.697995,3932.421035,5154.144075,3894.24219,5994.078665,5421.39599,2519.80377,2596.16146,2519.80377,2481.624925,2596.16146,2481.624925
SURG,Remove knee cyst,27347," 41,604 ",1/15/2022,8736.7707,14561.2845,2704.23855,6531.77619,3536.31195,2953.86057,4285.17801,5616.49545,4243.57434,6531.77619,5907.72114,2745.84222,2829.04956,2745.84222,2704.23855,2829.04956,2704.23855
SURG,Njx cntrst kne arthg/ct/mri,27369," 13,282 ",1/15/2022,2789.1864,4648.644,863.3196,2085.24888,1128.9564,943.01064,1368.02952,1793.0484,1354.74768,2085.24888,1886.02128,876.60144,903.16512,876.60144,863.3196,903.16512,863.3196
SURG,Repair of kneecap tendon,27380," 62,700 ",1/15/2022,13166.9958,21944.993,4075.4987,9843.89686,5329.4983,4451.69858,6458.09794,8464.4973,6395.39796,9843.89686,8903.39716,4138.19868,4263.59864,4138.19868,4075.4987,4263.59864,4075.4987
SURG,Repair of thigh muscle,27385," 69,412 ",1/15/2022,14576.44204,24294.07006,4511.755869,10897.62571,5899.988444,4928.225641,7149.397761,9370.569881,7079.986133,10897.62571,9856.451283,4581.167498,4719.990755,4581.167498,4511.755869,4719.990755,4511.755869
SURG,Repair/graft of thigh muscle,27386," 105,649 ",1/15/2022,22186.3908,36977.318,6867.2162,16586.96836,8980.2058,7501.11308,10881.89644,14262.6798,10776.24696,16586.96836,15002.22616,6972.86568,7184.16464,6972.86568,6867.2162,7184.16464,6867.2162
SURG,Repair of knee ligament,27405," 167,829 ",1/15/2022,35244.1593,58740.2655,10908.90645,26349.20481,14265.49305,11915.88243,17286.42099,22656.95955,17118.59166,26349.20481,23831.76486,11076.73578,11412.39444,11076.73578,10908.90645,11412.39444,10908.90645
SURG,Osteochondral knee allograft,27415," 101,793 ",1/15/2022,21376.4691,35627.4485,6616.52615,15981.45547,8652.38035,7227.28241,10484.64913,13742.01585,10382.85642,15981.45547,14454.56482,6718.31886,6921.90428,6718.31886,6616.52615,6921.90428,6616.52615
SURG,Revision of unstable kneecap,27420," 88,775 ",1/15/2022,18642.70065,31071.16775,5770.359725,13937.63811,7545.855025,6303.008315,9143.800795,11984.59328,9055.02603,13937.63811,12606.01663,5859.13449,6036.68402,5859.13449,5770.359725,6036.68402,5770.359725
SURG,Revision of unstable kneecap,27422," 106,165 ",1/15/2022,22294.7172,37157.862,6900.7458,16667.95524,9024.0522,7537.73772,10935.02796,14332.3182,10828.86264,16667.95524,15075.47544,7006.91112,7219.24176,7006.91112,6900.7458,7219.24176,6900.7458
SURG,Reconstruction knee,27427," 103,520 ",1/15/2022,21739.21418,36232.02363,6728.804388,16252.6506,8799.205738,7349.924793,10662.56695,13975.20911,10559.04689,16252.6506,14699.84959,6832.324455,7039.36459,6832.324455,6728.804388,7039.36459,6728.804388
SURG,Reconstruction knee,27428," 99,063 ",1/15/2022,20803.188,34671.98,6439.082,15552.8596,8420.338,7033.4588,10203.4684,13373.478,10104.4056,15552.8596,14066.9176,6538.1448,6736.2704,6538.1448,6439.082,6736.2704,6439.082
SURG,Revision of knee joint,27442," 103,071 ",1/15/2022,21644.8155,36074.6925,6699.58575,16182.07635,8760.99675,7318.00905,10616.26665,13914.52425,10513.1961,16182.07635,14636.0181,6802.6563,7008.7974,6802.6563,6699.58575,7008.7974,6699.58575
SURG,Revision of knee joint,27446," 108,034 ",1/15/2022,22687.1631,37811.9385,7022.21715,16961.35527,9182.89935,7670.42181,11127.51333,14584.60485,11019.47922,16961.35527,15340.84362,7130.25126,7346.31948,7130.25126,7022.21715,7346.31948,7022.21715
SURG,Total knee arthroplasty,27447," 118,094 ",1/15/2022,24799.74726,41332.9121,7676.112248,18540.76343,10037.99294,8384.676455,12163.68556,15942.69467,12045.59153,18540.76343,16769.35291,7794.206283,8030.394352,7794.206283,7676.112248,8030.394352,7676.112248
SURG,Revise/replace knee joint,27486," 96,606 ",1/15/2022,20287.28546,33812.14244,6279.397881,15167.16104,8211.520306,6859.034609,9950.430489,13041.82637,9853.824368,15167.16104,13718.06922,6376.004003,6569.216245,6376.004003,6279.397881,6569.216245,6279.397881
SURG,Revise/replace knee joint,27487," 326,999 ",1/15/2022,68669.75115,114449.5853,21254.92298,51338.81396,27794.89928,23216.91587,33680.87795,44144.84003,33353.87913,51338.81396,46433.83173,21581.92179,22235.91942,21581.92179,21254.92298,22235.91942,21254.92298
SURG,Treatment of thigh fracture,27509," 89,705 ",1/15/2022,18837.9478,31396.57967,5830.793367,14083.60859,7624.883633,6369.020447,9239.564873,12110.1093,9149.86036,14083.60859,12738.04089,5920.49788,6099.906907,5920.49788,5830.793367,6099.906907,5830.793367
SURG,Treat kneecap fracture,27524," 61,046 ",1/15/2022,12819.55626,21365.9271,3967.95789,9584.144442,5188.86801,4334.230926,6287.687118,8241.14331,6226.641612,9584.144442,8668.461852,4029.003396,4151.094408,4029.003396,3967.95789,4151.094408,3967.95789
SURG,Treat knee fracture,27530," 90,106 ",1/15/2022,18922.27575,31537.12625,5856.894875,14146.65378,7659.016375,6397.531325,9280.925725,12164.32013,9190.81965,14146.65378,12795.06265,5947.00095,6127.2131,5947.00095,5856.894875,6127.2131,5856.894875
SURG,Treat knee fracture,27535," 121,058 ",1/15/2022,25422.2241,42370.3735,7868.78365,19006.13897,10289.94785,8595.13291,12468.99563,16342.85835,12347.93742,19006.13897,17190.26582,7989.84186,8231.95828,7989.84186,7868.78365,8231.95828,7868.78365
SURG,Treat knee dislocation,27550," 8,994 ",1/15/2022,1888.66335,3147.77225,584.586275,1412.000695,764.458975,638.548085,926.344405,1214.140725,917.35077,1412.000695,1277.09617,593.57991,611.56718,593.57991,584.586275,611.56718,584.586275
SURG,Treat kneecap dislocation,27560," 7,475 ",1/15/2022,1569.687,2616.145,485.8555,1173.5279,635.3495,530.7037,769.8941,1009.0845,762.4194,1173.5279,1061.4074,493.3302,508.2796,493.3302,485.8555,508.2796,485.8555
SURG,Fixation of knee joint,27570," 22,524 ",1/15/2022,4730.061,7883.435,1464.0665,3536.2837,1914.5485,1599.2111,2319.9823,3040.7535,2297.4582,3536.2837,3198.4222,1486.5906,1531.6388,1486.5906,1464.0665,1531.6388,1464.0665
SURG,Leg surgery procedure,27599," 84,691 ",1/15/2022,17785.19232,29641.9872,5504.94048,13296.54854,7198.76832,6013.088832,8723.213376,11433.33792,8638.521984,13296.54854,12026.17766,5589.631872,5759.014656,5589.631872,5504.94048,5759.014656,5504.94048
SURG,Decompression of lower leg,27600," 31,895 ",1/15/2022,6698.0361,11163.3935,2073.20165,5007.57937,2711.10985,2264.57411,3285.22723,4305.88035,3253.33182,5007.57937,4529.14822,2105.09706,2168.88788,2105.09706,2073.20165,2168.88788,2073.20165
SURG,Remove lower leg bone lesion,27635," 47,370 ",1/15/2022,9947.6349,16579.3915,3079.02985,7437.04133,4026.42365,3363.24799,4879.07807,6394.90815,4831.70838,7437.04133,6726.49598,3126.39954,3221.13892,3126.39954,3079.02985,3221.13892,3079.02985
SURG,Repair achilles tendon,27650," 68,220 ",1/15/2022,14326.2441,23877.0735,4434.31365,10710.57297,5798.71785,4843.63491,7026.68163,9209.72835,6958.46142,10710.57297,9687.26982,4502.53386,4638.97428,4502.53386,4434.31365,4638.97428,4434.31365
SURG,Repair of achilles tendon,27654," 87,246 ",1/15/2022,18321.61065,30536.01775,5670.974725,13697.58511,7415.890025,6194.449315,8986.313795,11778.17828,8899.06803,13697.58511,12388.89863,5758.22049,5932.71202,5758.22049,5670.974725,5932.71202,5670.974725
